customerId,products
12492,42|42|267|52|52|131|135|63|63|20
206,94|29|29|5|19|14|11|11
19149,5
213,14|14|44
4312,5
217,197
4319,19
4320,25
225,53|16|16|16|159|81|81|5|55
226,120|120
24803,25|25|96|96|198|55|81|159|16
721,183|92|167
235,180
238,281
4336,195|1
27347,57|57|57|42|42|267|267
247,11|47|29|29|23
4349,0
21205,65|9|99|43
257,14|44
263,81|108
24840,24
27607,57|285|2
19159,53|145|297|267
8460,133|5
270,111
271,40|198|145|270|211|25|31
4368,130|2
8467,5
276,11|29|29|268|201
278,109|145|145|145|23|23
279,5
20760,92
283,264|123|123|268|289|108|145|80|206|275
4382,166
288,43|56|9|25|200|270
296,81|269|269|43|16
23260,180|1|276|276
299,18|18
3961,108|23|11|29
16434,109
12590,123|123
8057,210
5512,19|19|25|242
16435,5
8500,212
24886,16|81|15|28|225|225|20
1093,4|4|55|9|19|19|219|219
316,79|48|8|194|36|38|57
19168,275|275|265|25
2785,104|57
1420,131
12618,175|175|175
331,201|9|5
2786,5|13|16|142|81|138|16|13|116|81
16720,212|212|16|16|172
6200,44
339,38|37|34|79|48|194|8
16724,255
16726,104|104|35|11|195|23|2|52|52
8535,69|168|168
20828,11|277|39|23|29|268
58,111
2789,270|29|29|23|23|180|130
352,136|123
19857,272|159|53|53|53|255|18|18
361,14
362,1|1|1|135|217|217|20
4839,44
364,108|14
27563,167|255|14|138|96|19|84|84|180
8560,57
4158,114|53|53|224|107|92|92|119
4470,238|195
375,12
376,88|78
4473,40|108|44
382,13
4483,19|100|100|9
389,76
12678,178|178|50
3559,292|15
12680,89|25|287|211|211|108
394,197|197|5|44|292
12683,40|40|16|16|53|53
4493,5|108
25374,19|19
405,145|145
8603,69
1434,8|8|8|51|96|36
12704,16|16|16|69|166|72
8609,43|57|285|145|268
16803,11|11|11
430,43|31|167|38|38|8|8|8|79
6216,59|256
16654,38|69|159|259|261|197|259|38|264|180
8627,15
16824,5
15154,24|43
16828,5|161
14410,202|51
446,264|79|54
14063,26|50|149|267
12741,206|295|295|2|135|105
1441,96|50|2|167
459,25
4559,5
4562,55|81
4563,162|162|162|25
25044,92|108
4569,176
8667,54|270
476,14
6699,5
4580,170|170|148|181|134
27567,255|52|166|167|73|81|69|81|5|73
8688,26|81|55|264|264|264
497,5
14419,108
8693,157
502,264|38|279|8
504,276|276|157|157
506,8|38|197|197|197
16893,218
16897,63
4610,41
8710,159|17|108|99|18|255
12811,19|19
524,79|36|38|159|197|197
8717,45|140
529,96|96
533,7
8726,142
12293,116|101
20570,292|5|255|255|43
12834,182
548,5|56
552,162|255
8747,37|211|211|34|34|34|37|175|145|37
16947,192
18506,19|19|19
4664,62|62
16957,215|25
12863,222
16967,11|11|11|73|273|29|23|23
584,105|292|97|92|55
19895,110|110|166|49|49|2|96|96|103
12877,60|287|20|9|135
713,57|124|106|104|44|296|104|33|116|142
16990,8|8|48|166|38|38
4712,270
4713,156|241|241|64
619,67|138|57
12911,270|172|297|219|53|53|269|53|269|172
8817,276|276|69|19|53|53|256
8818,44|44|44
25363,227
12919,60|60|104
4733,23|23|11|11|29|29
27413,5|267|107|107|11
4737,38|35|35
17026,212
6934,11|11|5|29|29
21130,13|13
8846,99|99|24
8301,5|3|3
4763,57
4764,167|5
7621,43|16|260|47|55
23323,56
22536,5
12966,225|104|35|13
21161,20|261|40|264|109
4780,292|292|212|201|201|267|218|218
4781,249|249|249
4782,57|23|11|29|107
21167,9|9|264|219|179|96
688,43|11|11|13|202|29|29|43|43|11
15435,18|18|55|129|129|129|272|272|54|54
691,36|8|53|111|268|106
692,233
27422,1|1|122|287|215|2
27574,167|143|143|21|30|30|61
697,105
8890,35
8893,53|53|53
702,43|43
704,136
25284,8|72|36|38
12997,149|24|57
4808,285
4809,65|197|197
715,126|59|47|2|96
4812,105|89|20
717,15|94
8913,103|103|2|88|273|24|142
11726,81|81|57|159|159|159|285|84|188|43
15635,13|24|180|136
27508,160|160|160|261|96
4828,39
733,158|158|150|150|9|9
19150,270|5|267|19|18|18|257|257
25314,281
13371,47|47|195
11729,19
17128,167
4842,81
14346,42|293|30|80|149
761,212
764,2|108
4861,81|62|159|159|116
766,197
772,92|5
17164,47|47|47|5
4878,81|81
783,99|166
27577,233|233|104|104|13|13|215|166
13075,127|103|103|163|38|8
7641,5
25391,113|265|92
796,192|234
17181,244
800,11|11|11|284|114
801,157
803,61|61
13094,14
808,105|105|2|9|14|14|14
4908,69|5|43
2866,261|261
9007,81|25|135|16|16
4915,108|129|129|111|111|60|60
820,270|136|9
822,276|5|270|162
8330,43|69|13|203|186|43|19|39|111|176
17215,88|67|11|11|11|175|5
9026,179|108|36|8|264|194|48
9027,175|81|81|156|4|238|202|67|291
13126,111|44|111|111|73|40|63|130|28|28
9034,5
843,167|107|8|8|8|11|11
15233,27|27
25421,18|18|18|272|272|144|256|61
12429,5|248|248
2872,135|135
4946,5|170
4948,112|112
854,61|16
25431,143|143|18|18|18|55|78|69
17240,92|92
857,130|138|62|43|214|214|16|214|130|135
858,166
4961,149
27451,14|135|135|2|287
868,99|92|270|5|287
19942,120|202|102|186|20|12|5|159|16|2
17263,16|16|55|270|47|47
881,264|92
886,1|65|54|114|69|20|3|3|1|78
575,195
4987,296|61|276|276|166|53|35|297|35|205
9084,2|2|2|166|5|5|5
899,2
21380,102|102|14|287|2|135|281|232|102|241
4997,167|17|17|44|55|9|9
17287,107|47|131|11|11
5001,195
17290,11|175|29|139|139|297|11|29|5|93
4247,8|287|20|37|37|37|100|36|166
909,120|43|116|116
9105,9|183
13204,47
797,35|35
14488,37|37|37
17308,123|80
925,270|270|270
21408,96|44|16|16|47|2|251|106|215
25506,40|40|63|63
9124,190|96|219|44|69|24|2|2|49
5029,255|255
1179,5|270|143|143
25514,5
17326,264|264|168
840,5|2|275|221|211
21431,69|69
17338,55|35|176
17339,80|227|123|138|62|62|45|188
25533,20|89
5055,231
966,5
968,54
970,47|167|5
17359,2
976,282|9
977,15|202
9179,33
991,23|23|29|29|2
27230,20
9192,292|202|167|296|296
25577,71
5102,134|266|132|111|290|292|111|148|47|35
9200,175
27475,7|40|18
13140,0|113
5114,35|49|35|197|49|92|197|197|47|16
11775,92|88|167
1021,5|103|67|224|34|191|114|20|34|297
1027,108
9221,238
17428,19|251|273|40|55
13334,11|11|11|15
1808,14
9249,16|133
27483,92
15311,143|49|48|8|13|79|49|8|49|8
27484,5
9260,5
178,5|159|159
9263,8|208|8|206|57|104|287|139|36|97
25649,5
13365,267|266|88|251|109|13|96
4673,149|78
9271,142|29|23|11
25656,136
445,1|270|24|256
17467,43|270|157
14357,197|197|106|47|179
9277,273|270|270|78|78
20602,97|16|155|155|5|127|127
718,157
27488,24|24
5189,272|272|20
1095,52|69
5192,78|228|178|1|215|105|81|81|5
18615,108|270
9294,116|270|136|23|23|107
5199,205|205|260
9297,228|228|259|43|43|43|166|136|105|105
9298,270|157|239|239|200
5204,5
27492,48|194|8|200|36
19335,40|197|197
1120,81|81|130|256|256
21601,47|203|5|5
5218,131|45|209
21604,195|14
1127,193|5
17512,201
5225,26|26|45
871,149|197|197|197
1135,290|241|9|37|37|51|180|267|43|9
1138,35|35|236
5235,270|270|152
9333,53|53|119|119
9337,214|16|159|159|159|292
4287,16
5244,5
21629,73|73|120|284|246|40|40|275
1156,67|94
21637,5
27500,255
13451,108|184|184|184|266
5264,21
5272,16|255|192|24|81|81|285
24772,272|272|16|16|5
5275,205
1187,16|47|15|47|167|159|19|159|19|16
21677,25|157|287|256|114
11805,16|16
1205,9
1209,23|176|57|292|157|111|25|5|29
1211,53|63|178|212
9407,62|51
13504,84
13511,129|129
1224,5
9420,5
5325,107|104|107|23|11|11|104|11|167|159
21711,37|194|37|38|8|268|34|34|34|37
1232,50|9|9
5330,5
22051,57
17626,14|1|5
17627,202
27514,16|159|55|81
1255,107|69
3227,81|81|159|16|16|55|55
13545,160|160
9453,81|5|108|16
1262,106|160|2
1267,195
13558,42|42
13559,16|16|265|97|25|135|212|12|108|108
5368,133
9467,5|197|197|61|17|25|266
13567,290|120|120
21761,15
1290,203|55|240|81|240|28|16|30|28|28
4311,89
9490,47
9492,16|16|111
9495,96|96
900,188
9500,63
9505,292|35|35
13602,35|12
5411,91|91|91|156|14
6364,106|292|157|123|238|188|234|234|251
2499,49|5|190|190|195|108|212
726,18|40|40
5428,107|11|13
1334,212|202|19
1338,15|15
1339,120|96|223|223
10683,135|5
1342,201|55
5440,2|2|24|24|264|143|143|197|285
17291,96|11|19|266|29|167|106|270|96|5
5444,108|24|8|36|36|120|48|38|194|79
1351,138
5451,108|212|212
27596,101|222|198|71|71|283|62|92
13647,47
1362,111|111|36|36|78|79|166|8|38
25942,55|101|120|142|109|285
21186,30|194|167|8|36|36|47|21|104|48
5465,73|73|50|202
17757,140|108
21855,159|159|81|16|215
17763,116|216|143|143|143
5476,241|241|5
1382,5
25959,255|255
9576,9|16|159|2
1386,212|212|63
18868,142|67
12375,251|178|159|23|92|11|270
6474,196
1399,43|12|5|31
1400,5|111
9595,43
17788,9|14|14|14|5
14099,16|81
13700,205|205|5
17797,5
25990,19
25991,112|186|186|9|292
13397,266
9612,178|24
1422,55|55|60
5522,180
5523,234|20|5|16|16|157|287
21908,180|5|16
26007,42|42
13720,69|69
13722,53|53
17821,19
17822,249|249|110|110|110
20037,18
240,61|34|34|34|37|37|37|136|136|206
27547,10
9637,121|23|23|202|44|107|107|50|11|11
12596,178|167
17097,145|266|192
1453,173|56|99|82|35|173|109|140|63|35
1457,108
5504,5
6388,130|40|270
867,23|23|29|29|11|11
16143,40|197|63|63|47|1
9665,55
7755,259
21956,81|81|292|55|16|210
8625,30|5|186
2977,35|62|253|97|104|51|34|34|14|35
5708,201|112|274|124
26060,28|28
9122,6|197|197
13774,111|251
18680,73|66
9683,19|19|19|96|195|5
9684,81|159|16
2980,194|108|38|288|202
13786,9
9691,5
1500,202|202
5598,73|73|0|0|129|41|41|41
9697,156
2778,31|31|209
9706,5
9707,138|255
1517,5
27465,166|292|5|265|111
9711,13
17905,118|118
15103,167|35
1525,51|291|136|113|66|219|15
1528,216|63
5625,191|211
6399,2|2|270
22015,67|67|34|34|34|113|113|180|92
15054,142|292|197|197|151|120
17323,264
13831,14|195|2|280|167|81|53|53
13834,255|255|255
9744,12|55|55|242|242|16
8917,64
1143,5
27603,35|35|35|104|104|104|198|198
5664,55|159|2|44|44|160|160
27568,182|182|209|71|159|159|159|108|71|180
1570,5|19
2780,5
9765,43|45|45|109|109
1576,287|206|224|8|8|38|38|24|24|36
26156,36|9
13870,82
13871,81|81|238|256
22065,5
26162,104|104|104
26169,5
9786,11|23|43|29
3679,83
735,13|31
5695,144|144|144|240|240|242|291|63|130|130
8600,11|29
24097,138|5
22084,289|34|34|34|92|37|37|37|138|138
13893,73|73
17990,166|73
17991,130|40|249|249|20|4|4
13898,5|231
951,212|2|2|2|47|159|81|55
2317,5|2|2
5714,149|49|195|296
1619,53|53|53|20|55|96
1145,36|194|194|36|8|48|8|19|8|48
9816,299
1629,92|30|270|292
5726,11
1631,73
1635,12|149
26214,270|149
1475,292|16
9842,37|35|24
20756,178|249|249
27583,5
5759,216|19|55|102|35|96
1664,5|296|296
1666,136
3691,157|60|197|197|64|64
9860,19|14|14|41|41
22806,50
27585,111|63|14|14
5768,15
18057,163|163|163|127|127|127|89|135
27480,281|214|231|43|292|212|212|157|287
22156,254|154
1677,202|139
18063,287|69|16|102|157|9|81|69|47|81
9878,215|283|53|53|119|160|15|15
22167,270|92|297|19|19|19
7108,197|197|197
5786,78|15|202|202
13979,29|107|14|23|29|233|183|233|29|11
22172,195|195
27589,178
22176,4|205|167
1697,37|35|35|16|34|18|5|104|159
13990,8|38|81|44|69|8|79|55|55|38
13996,255
22189,251|5|61|61|251|89|251|89|122|200
11891,292
1717,255|238|142|8|8
5825,80
1734,15|15
5831,11|11
22220,104|57|186|186|92|92|35|255
14032,19|25|79|38|67|51|38|51|36|126
16675,126|126
5846,15|1
11897,48|126|176|79|96|281
26329,194|48|234|234
9167,5
9949,69|43|255
9951,278|38|19|108|8|38|63|278|219|194
10697,270|270|270|19
3707,35|35
5860,102|44
4391,34|34|3|3
9964,197|23|172|197|282|206|142|228|23|105
1775,16|81
3196,135|43|66|13|25|104|104|104
18163,19|19|79|166|1|48|48|48|8|38
5880,261|36|36|36
1789,259|55|55|55
1791,5
22276,36|79|194|8|48|57|57|24
1797,183
15042,255|129|43|212|270
9992,293|242
1403,19|11|29|23|23|119|35|104|53|21
1802,75|75|20|57|57|232|25|25
27399,23|23|94|28|11|67|63|94|107|107
22284,5|126|19|19|19
18189,82|159|159|88|290|214|214|43|173
27611,270|270
18464,54|54
1594,109|109
5910,290|290|55|16|16|16|270|130|200|1
1815,197|197
7377,275|209|72|241|241
12591,104
26400,282
5083,40|40
1836,79|8|8|272|272|151
18221,210|270|0|130
14127,5
1843,97|63|209|33|136|64|108
13961,224|25|29|35|35|149|104|104|292|176
14137,135|172|172|2|2|133|24
5948,92|197|197|11
21472,19|219|292|292|292
5955,1
5957,8|8
1835,297|211|5|190|270|57|100|49|49|270
27613,16|16|5|56
26443,92
5965,43
14158,51|291|24
14160,5|197|197|197
1874,111|111|129|129|129|74
27575,234|234|142
14170,130
22363,5|18|18|18
10076,64|1|44|135|45|191|191|130|172|255
5982,13|64|237|257|267|212
5983,81|9|78
1888,9|9|63|63|69
17930,5|69
1891,5
5988,19|19|48|38|61|79
1893,92|108|5|203
14384,67|138
4412,182
25576,62|116|70|195|5|188|270|43|43
6002,5|157|104|104
4414,14
1911,292|15|47|133
10104,217
6011,149|47
1916,25|55|16
26494,91|91|92|63|63|167
1921,35|35|35|63|270|270|270|64|64
26502,255|14|14|14
1936,8|8|36|36|38|38|48|48
1937,108
18327,167
26525,89|24|24
2826,198
22433,5
18340,52
18342,36|36|57|44|176|8|8|231
1961,108|285
6058,116|212|212
21615,8|265|110|110|110|200|48
6061,100|223|223|172|255|197|197|20|112
14254,40|40
1968,175|217
1974,49|49|49
6072,61|61|5|143
6073,270|159|159|14|96|8|8|92
10170,124|72|43|43
10173,195|215|273
26565,270|270
17171,14
21290,280
10190,269|5
6097,104|104|63|63|35|35
1661,261|167|2|151|14|44
1699,9|43|43
14292,57|13
10197,136|50|149
6105,29|23|23
6106,5|197|197|197
12623,52|52|155
10209,19|19
4433,126|219|49|190|190
7978,5|13
12479,19|19|19|233
10226,100|67|116
2041,145|62
22522,5
14892,30
9288,48|8|8|47|157|261|194|79|38|270
22533,5
2054,5
3073,50|285|282|282
6155,272|272|272|55|253|253|53|119|119
6158,182|182|182
6162,16|214|57|25|16|271|57|59|285|255
10843,277|129|129
2071,216|11|11|11|268|212|212|212
2073,266|15|5|55|173
2074,109
2078,276|276|234|292|120
18467,186|19|266
10277,197|5|20|240
2094,56|56|64|64
2095,287|191|289|12|12|12
26672,240
2097,197
14392,133|9|20|61|20|149|19|135|45|20
2106,5
2114,5
20150,186|39|20
26695,170|142
2120,84|19|40|39|264|36|35
2122,67|138
11860,197|197|197
18510,140|5
18515,143
11278,51|51|291|15
14432,25|283|219|40
6242,1|157|92|292|56
16742,9|63
2742,104|251|56|266|60|240|50|35|178
21523,123|80
2164,205|16|82|82|82|86|81
8119,25|205|42|266|263|259|212
2170,82|82|82|104|173|285|5
6267,188
6268,264|79|135|5|166|47|38|264|48|38
810,107|34|43|37|11|37|43|34|34|37
26756,139|139|139
10375,162|162|23|29|11|104|35|107
6280,36|8|178|13|15|76|2|48|2|8
6281,259
2194,216
22032,25|25|57|71
2200,289|289|47|273|273|16|16|92
2202,178|113|162
2207,1|162|162
10403,127|127|62|57|163|163
26791,15
2218,108|9|142|296
2222,19|19
27570,20|135
6515,136
26804,178
2231,178|53|53|197|40|18|108|227|53|112
22723,60
13381,15|40
6343,269|41
14536,289|192|211|40|18|18|18|269|62
2251,47|197|197|5|266|19|19|19
26835,20|20
14554,253|253|16|16
10466,157|55|55|238
2281,41|1|205|205|205|180|180|270
6378,181|145|145
2283,212
10482,255|54|129|142|53|255|129|129|53|54
14035,79|36|36|8|8|38|38|48|48
2292,44|108|9
6391,41|41|41
10488,11|11|11|16|234|167|5
2297,30|200|13|180|101
22782,92|92|16|16
10495,166
13020,229|229|229|61
5669,56|56|100|100
5848,278|278|182|35|180|4
14611,212|296|270
6427,117|71
2336,43|43|62|62|168|168|168|149
10529,40|40|5
6437,55
22824,255
6443,212|212|212
2352,184|175|211|211|228|273|5|102|102
6450,196
26932,62
10550,270|5
6455,159|159|55|55|198
2362,15|124|35|38|109|51|264|14|175|38
2363,223|36|8|8
2372,167|13|159|159|5|5
2374,57|57|57
26952,270
2378,40|40|40|175|93
14669,257|257
14681,53|53|55|276
2395,79|35|35|35|48|194|36|8|8|38
2396,57|57|57|299|24|24
10592,43|43|158|215|146
10597,131|42|38|8|47|31|79|79
14696,5
1598,195|24|23|79|296|38|186|63|29|102
10604,24|57
2413,279|279|49
2417,28|40|40|53|53|53
18803,108
18808,15|15|15|96
18809,196
27004,53|129|92|16|159|119
27359,28|28
4501,47|193
1088,111
15084,5|269|269|47
3137,273|108|198|264|143|143
14728,5|20|20|55|242|144|12
18833,69|290|1
2451,20|20
2454,63
24303,149|2|156
6557,167
2946,81|55|81|270|55|55|167|16|270|16
18855,43|43|43|28|28|202|267|255|5
22954,215
10667,202|35|35|35
22956,110|110|110|192|15|243|243
18863,92|5|5
2480,14|14|103|162
25672,119|176|175|43|43|43|53|53
2483,255|255|160
6580,24|259
6558,145
18870,14|166|143|149
18875,249|249
6591,14|14
22978,14|14|14
18883,202|9|267|9|285|237|285|40|282|282
22985,215|63|34|37
12023,108
6604,8|8|36|36
2512,49|49|49|78|15|279|279|80|80
9976,94
6611,202|5|284|270
10710,238|79|264
20218,267|130|130
18911,216
14818,5|215|270
10914,130|12|81|81|1
2536,197|197|197
2540,3|3|3|44|16|269
6637,84
10735,251|270
27122,100|2
19166,51
27103,92
2552,67|54
3156,178
14762,97|39|168|212|11|188|25|29|108
10751,13|142|101
2560,162|15|54|277|53|53|211|222|212|25
18498,43|159|16|81|255|142|55|270|16|55
2571,38|51|36
14867,52|52|270|43
6686,5|263|263|53|53|37|37|37
6688,25|25|25
18979,1|156|111
14887,255|4
23080,123|123|123
14890,159|159|106
10795,56|166|293|293|293|119|55|235|16|16
6700,67|116
6701,40|40|255
10798,142
14897,249|249|249|140|98|42
27189,44|112|1|1|30
27191,212
10809,35|114|198
972,109
27198,15
2626,109|109|43|43
2630,92|157
10823,87
2632,42|42|9|9
2817,51
14932,24|24|26|201|201|283|176
14938,197|45|45|45|8|8|251
27227,5
27228,9|9|19
27229,181|241|48|181|48|35|233|8|35|38
27231,82|277|277|142
27232,260|227|25|172|92|56|157|88|56|216
27235,4|62|62
27236,43|43|43|180
27237,253|253|253
27238,150|108|291|51|20
27239,43|176|84|167|196
27241,160|17
27242,43|43|57
27243,108
27244,44|97|5|255
27245,96
27248,19|19
27249,157
27250,124
27251,264|36|36|63
27253,20|20|25|114|119|119|272|272|53|53
27254,19|19
6919,66|212|212
27257,5|202|202|16
27258,81|16
27259,104|81|159|16|35
27260,108|112
27261,63|63|63|99
27263,280|130|63|45|44|44
27265,129|129|9|9|268|62|275|133|202
27266,266|266
27267,175|203|214|214
6789,67|67|259
10886,178|178|178|142|142|65|65|43|43|43
27271,25|25|2
27273,110|110|243|19|64|215|225
6794,157
27275,228|136
27279,258|42|5|104|104|104
27281,194|194|194|69|269|38|38|38|79|79
27283,35|35|167|108
90,18|8|8|8|252|252|252|96|272|19
27285,104|35
6806,79|55|36|8|36|53|8|36|8|53
27287,261|282|8
27288,81|16
27289,255|196
27290,13|92|11|11|11|249|57
27291,5
27292,5|43|1
27293,104|16|16|16|219|19|197|197|197
27295,168|195
27296,5|33
27297,61
27299,108
27300,159|16|16
27301,45|45
27302,86
27303,157|260
27304,42|42|5
27305,126|47|251
27306,116
27307,270|1|79|38|1|8|193|79|206|8
27308,197|142
27310,11|11|76|76|16|107|51|2
27311,144|12|130|130|130
27312,260|69|69|178
27313,116|41|41|297
27315,290|1|99|60|130|142
27316,28|56|42|56|43|42|87|87|12|87
27317,25|5|15|15
27318,57|20|3|3|3
27319,25|212
2744,111|63
2746,62|266|175|211
27323,270|80|104|35
27324,30|30
6845,270|5|18|18|197|197
27326,285|197|111|256|166|72|271|197|116|256
27327,5|63
27329,35|16|71|112|71|16|14|2|5|167
27330,239|239|165|165
27331,126|296|151|111|5
27332,109
27333,40|202|202|94|16|16|212|93
27334,13|102|114|293|293|25|157|276|266
27335,25|104
27336,5
10953,24|238|238|285|35|35|78|15
27341,234|234|14|40|40
27343,129|129
27344,25|89
27345,44|24|66|158
27348,138|232
27351,243|110|86|39|39|243|86|110|39|86
27353,202
27354,20|97|126|19|135|2|2|193
27355,55|81|159
27356,212
27358,108|108
27360,24|108|197|255
27362,182|208|280|267|55|5|20
27363,64
27364,178|59|78|219|24
27365,47|29|29|29|252|252
27370,138|176
27371,42
27372,197|197|97|167|106|11|11|107
27373,167|81|81|81|205|205
27374,34|34|287|26|178|43|43|1|142|34
27376,5
27378,141|136
27379,255|63|130|65|297|180
27381,96|96|179|179|197|197|19|270
27382,52|52
27383,251|251|5|62|219|167
27384,16
27385,288|108|156|104|104
27386,203
27388,0|0|289
27389,66|66|66|25|25|25
27390,130|285|13|56|66|53|53|53
27392,246|246|284
27394,121|121|121|114
27395,292|287
2820,16
27397,197|197
27400,270
27402,25|182
27405,104|285|43|5|35
27406,266
27408,61|233|80|80|71|71|28|273
27409,16|16|201|201|130|55|55
27412,5
27414,19|97
27415,44|264|11|3
27416,96|84|81|81
27417,51
27418,108|92
27420,101|180|241|197|197|197
27421,2|2|200
6942,55|55|55
27423,223|223|176|5
27424,267|28|28
27426,292|270|4|293|293
27427,121|121|121|15|136|183|183
27428,24|24
19237,5|273|78|256|146
27431,254
27433,249|249|149|110|110|110
27434,285|280
27435,5
27436,16|16|16|260|55|44
27437,9|56|56|176
27438,19|78|96|61
27439,40|35|215|215
27440,45|45
27441,214
27442,43|139|16|16
27445,108
27446,107|19|19|29|197|23|136|78|11|11
27447,243|206|244|138|73|243|89|100|290|243
19256,26|26
27450,24|63|63|99|120|131|238|24|43|166
27452,149|197|49|190|18|180|18|108|18|123
27453,118|118|118
27454,44
27455,51
27456,250|43|249|249|249
27458,234
27459,198|285
27461,104|108
27462,53
27464,15
23369,79|36|234|13|194|61|292|16|38|259
27466,166|62|116
27468,52|52
27469,16|130|5|55|81
27471,53|53|197|197|197|175|234|167|27
27472,40|40|42|9
27473,71
27476,257
27477,19|5
27478,210|111|264
27479,261|104|195|5|11
19288,30|30|45|101|5|158
27481,270|270|67|67
27482,292|292|292
2908,3|3|284|284|284
27485,254|276|276|276|98|292|186|251
27487,263|5
11104,31|31|268|268|29|107|23|23|23|173
27489,159|92|212|96|176|24|166
27490,37|37|37|0|0|0|35|35|130
27491,163|163
2916,5
27493,93|92|92
27495,5|19|19|19
27498,63|63
27499,270
2924,258|47|14
15213,20|59|55|34|34|166|59|34|55|186
27503,197|16|16|81|116|281|116|116|89|202
19313,276
27506,41|41
27507,165|126|23|11|214|212|168|29|5
27509,5
27511,23|23|259|11|11
27513,16|16|175|175
2938,201
27516,149|8|8|8
27517,284|284
27518,5
27519,167
27520,2
27522,5
27525,78|61|96|36|168|79|203|150|68|68
27526,211
27528,16|81
27529,14|130
27531,5|45
27532,108|108|108|267|215|63|63
27533,289
27534,141|96|81|81|219
27535,108|78|116|5|81|212|55|20|212|5
27536,120|229|229|229|33
27541,29|107|11|11|23|121
27542,13|5|36|290|8|131|5|36|34|13
27543,5
27544,57
11161,5|16|16
27548,81|81|55|16|16|106|296
2973,5|92|81|81|16|16
27551,96|49|49|49
15267,159|111
27556,8|273|290|8|290|273|38|79|229|157
27557,47
27558,1|109|111|109|104|109|104|149|149|14
27561,35|270|167
27562,210|270|35|104|50|92
2987,28|28|28
27565,5
19375,184|184
11184,108
27569,28|16|47|47|81
8283,210
2995,180|16|16|16|25|291|28|51
27572,292|126|126|9
11190,35|35|35
7095,5
3001,292|270|270|167|259|67|37|37|37
27579,291
27580,5
27581,173
27582,266
27584,56|63
7105,267|229|229|229|256|44|81|14|14
27587,167|92|64|64
27588,151|151|92|92
27590,5
27591,180
27592,92|259|23|107|11|194|108|186|29|29
27593,57|57|57|167|215|61|111
27594,24|238|259|283|283
3020,89
27597,266|266|175|175|205|265|51|51
27598,194|48|36|103|103|38
27599,50|232|29|29|20|223|223|14|14|60
27601,5
27602,68|169|169
3027,55|55
27604,35|35
27606,167|255
18937,240
27608,43|43|43|255|219
27609,5
3034,43|43|16|16|16|255
15325,13|12|81|52|81|202|159|28|240|81
27614,43|43
11231,176
27617,124
27618,14|55|94|159|108
3046,240|120|242|44
3049,183|35|35|142|78
27631,197|197
11250,176
3062,43|5|13|36|36|36
19447,8|96
21188,253|2
3067,219|200
11260,24
17151,45
11265,5
8722,16|16|16
11832,271
6922,167|270
7180,112
3088,1|136
7186,212|69|198|136|57|205|96|24
15379,136|24|24|5
11750,10|284|284
10074,13|69|36|36|36|49|190|5|167|223
23045,5|145|211|211|211|24|20|81|81|53
23584,5
16219,27|27
3111,199
7209,100|196|229|229|229|214|135
3119,292|200|200
3122,105|5|111
15412,296|270|191|16|16|202
19515,34|34|34|3
3133,48|8|13|61
15541,5
7232,16|16
23618,57|71|71
8715,25
3142,105
12812,129|129|129
11338,195|212|69
7243,186|19|215|292|263|263|195
15444,1|35|47|234|234|5
7256,55|55|55|52
11357,203|108
15456,194|194|194|8|8|206
11362,25|3
3171,122|270|289|4|130|289|251|66|131|122
3174,268|47
11369,55|223|206|33
19565,206|206|163|163|163|25|25|25
11375,108|17|17
23664,5|96
8924,157|16|161|81|160|44|216
11384,108
19579,108
19586,35|163|44|270|36|36|35|36|35|44
15492,205|116
3207,55|55|242|212|256|5
23689,136
3210,44
19596,1|260|178
3215,186|186|180|180|9
11413,159|16|111|55|81|13
9791,42|63
7322,100
15516,201|17
3232,48|48|53|8|8|16
15522,174
2587,192
23716,84
23720,47|264|264|38
12828,5
23724,62|176|43|43|43|238|238
3246,131|43|31|131|43|43|290|31|31|13
19632,285|84|84|153
11442,203|203|50|78
23733,29|107|107|2|2
23737,5
15548,5|157
16246,108|104|104|104
8738,5
11470,46|46|157|138|188|78|57
3279,121
791,55|62|5
15569,118
11474,269|269
8739,255|209|216|5|57|101
7383,5
11482,35|62|104|188|120|108|202|202
15582,29|29|11|11|183|23|23|23
16933,116|116|138|67
11489,35|66|16|16
3298,5
22395,237
7404,175
3310,291|291|291
3965,126
8744,264|8|8
3316,167|100|1|112|112|156|254|251
19701,174|174|174
7414,124|96|104|35|281|56
7418,5
27178,197|197|197
15614,202|5|24|272|93|139|139|151
10340,139|285|43|43
23811,184|184|184|168|168
11524,28|28|130|43|130|224|107|219|35|136
11528,253|253|51
7437,25|260|103
19726,5|167|111|119|119|53|4|16|167|53
23823,162|43|206|270|92|47
2606,35|34|104|62|108|28
7447,19|261|129|129|273|142|141|58
1924,290|143|143|143|270
3360,10
7460,92|14
11559,168|159|192|225|37|37|37|67|67
12170,5
19753,126|109
3374,149
7471,15|80|80
23862,180
7481,14|20|167
3389,16|16|215
23871,26|24|139|139|51|51|51
23873,63|267|267|24|24
9524,43|50|15
11594,193|193|193|212
7500,8|48|36|36|8|264|143|48|8|48
23885,159|57|43|43|43
23888,24|255
15699,274
3412,78|108
7512,107|20|13|102|29|186|5|135|202
6524,47
7514,78|162
11611,210|5
114,170
23783,188|44|116|138|130|30
23916,20|81|81
20370,20
11631,39
11632,44|44|163|163|163|198|1|206
17640,34|96|43|23|23|34|55|55|19|96
3987,175|80|9|12
7356,162|251
3446,5|5|92
5353,270
